8619 25826
6923 2759 -295
4543 3804 -429
7443 5450 -54
2496 6088 209
3681 7193 777
4044 8519 -580
1270 2395 -284
5378 1483 49
6103 4161 168
7268 6638 518
3468 2527 -391
8194 7735 554
4340 7612 989
7287 4910 758
3900 5649 -656
905 4628 -83
5670 2630 717
8277 8274 -147
1639 7845 649
3662 2688 545
1253 1333 790
5189 5277 -715
2002 1191 -789
6762 7612 -975
6729 2972 904
1769 8375 -449
5115 7999 587
6998 6218 339
5142 6798 885
4235 2292 -105
2369 2085 926
1847 6689 -697
4841 1578 383
236 5244 441
2801 3231 915
301 5336 28
1954 4601 992
4221 5362 689
6149 3901 -704
3469 2535 823
2046 5565 39
6830 1553 -337
4924 1176 820
1359 2331 638
4377 5033 499
7855 7840 -10
447 8168 -231
897 809 -761
4487 5239 -67
518 7746 494
7075 5186 -734
1447 3283 622
3544 2710 273
5617 1046 411
4380 5897 88
5760 1292 61
8145 5577 -487
8216 2748 -845
323 8564 791
8490 153 -133
8481 3781 242
4852 2290 355
7533 118 -58
5554 2484 -152
2841 5142 -852
5767 6408 -960
6185 5670 -991
7922 7988 -916
3549 6096 -415
4973 6444 -370
8514 280 941
39 6990 -39
584 6763 57
2193 5183 466
7678 4803 207
3798 5692 -957
2820 875 -250
2058 797 -204
2978 6326 -478
7522 5276 -416
4491 3303 149
6761 6556 -832
3545 2806 -591
5289 2561 574
5108 8295 -17
141 832 29
5343 7254 189
1191 2433 301
6315 6434 872
1453 2244 127
2305 7243 -967
5858 7296 262
2455 5476 120
8302 3991 -521
5317 1907 -149
4607 5963 11
5198 5461 -45
6576 1532 -638
7703 7291 933
4671 129 130
5420 3031 -459
4023 5332 4
2206 7982 282
8514 7583 255
4124 5206 -467
8337 5685 333
7637 1638 406
2248 3276 943
3656 2935 -467
8558 1121 69
6982 8121 14
2746 7285 -423
5897 5319 -982
2657 4332 464
6668 7511 932
2236 7396 -122
2168 5183 -918
1424 6936 -187
1368 1934 -778
8594 698 586
8161 1169 -935
4513 2221 459
2098 1914 -918
3905 7449 432
2638 7078 79
4169 7071 -541
752 2713 530
6879 4330 -482
2772 7515 -919
2329 8482 -712
1586 4953 -997
7335 1296 -587
2943 6481 260
7838 4354 -564
1360 526 81
7470 4783 -251
5973 6606 938
5468 1666 714
3216 1963 241
6689 5467 -537
5386 1922 -966
6734 7235 718
6398 6720 470
4715 8008 252
7529 2532 -258
523 145 -79
7994 4586 -314
4103 8358 -684
7730 3483 248
1199 7371 775
2526 2396 -791
2397 1842 981
1050 2774 -393
5203 6076 -471
5883 4785 712
421 6914 464
1451 4344 -270
4086 1643 704
6021 7358 88
4606 8532 198
1732 2723 480
6598 5973 769
2774 3399 -964
8240 6936 88
1090 8140 244
5126 3985 -1000
2057 3729 449
2510 1396 -311
2887 3696 -559
4782 1598 -868
4565 8171 615
2449 8008 163
5329 1690 -874
7293 111 -430
2967 5108 220
2004 3357 26
919 6287 -426
5075 4924 -621
1241 2705 887
2673 6304 714
4752 6908 -841
619 2290 -56
4652 2363 511
6242 7982 399
4165 2658 882
6326 2325 -764
4551 6168 -224
1355 6440 825
7886 5600 779
7844 3256 874
1298 7337 81
7430 2558 -704
2429 1442 -831
7226 261 -487
2755 1932 -914
3051 85 -958
3780 5942 516
5182 7108 -372
879 2101 319
5184 1281 -194
5324 3478 -386
1192 6907 836
3925 8271 475
1139 8421 222
1514 8183 -898
6079 8579 495
943 3210 235
6354 4157 122
730 665 -93
1989 2094 -95
7158 7649 826
8115 1333 -411
1203 636 124
1725 6518 -700
3738 5593 479
4021 1808 -547
1954 5960 -688
1984 432 27
3790 7797 821
6736 5449 -995
530 6333 -922
5611 1290 -223
1860 6576 347
1272 5537 235
2294 7328 805
2659 8008 354
530 4511 640
1805 662 -435
6020 8166 -521
5959 5156 -155
6447 7380 -453
3881 8020 -621
1780 1096 872
7864 2806 -945
5061 4828 -325
5526 7631 844
7050 8173 499
7635 2915 384
4724 2629 -332
4865 7051 591
1504 1904 -869
6121 5784 -694
5845 5534 -746
7060 5348 -906
501 8288 743
5532 8362 -434
1058 3681 702
1381 7864 155
4622 8093 815
1720 8142 405
4823 5887 -742
1510 3402 173
838 346 6
5574 3850 -920
5651 6870 155
7758 2032 309
711 7238 -214
6600 1493 -774
6832 3807 -809
4182 1488 49
3000 2976 -723
4413 4627 397
4949 5928 290
4084 7571 949
6449 351 -437
7430 2329 614
6730 415 141
7501 3058 223
4624 2273 -846
319 3260 -729
1076 7834 987
6664 5874 764
84 7468 -674
7969 1403 -698
257 481 -413
2120 2823 -327
6737 8105 -724
7134 2631 -129
8456 6415 658
2570 2288 756
7926 3807 -356
2392 754 -431
8399 7737 126
4695 694 198
7449 6866 602
5739 8379 512
2790 6857 -318
3151 1003 -324
7455 8118 -153
6381 34 -91
3845 8385 -27
8411 2378 773
5443 8366 -283
7977 2861 554
7804 5805 -466
6920 8212 258
2490 6334 290
7079 3981 -759
3887 158 195
1580 932 -424
4772 8122 171
958 6853 -785
627 5598 306
1347 1916 -689
1844 7822 -712
308 4403 -558
5784 1459 105
3519 2917 678
1223 5144 983
1311 1169 98
8604 2486 388
1282 210 -795
4918 2056 493
6517 7463 -178
5060 3451 326
3129 2279 -82
5040 6487 -726
2280 5730 429
6772 94 658
3266 1834 26
2201 4597 -558
5266 2069 -577
7898 4850 703
1976 641 -198
7520 6354 -120
3292 2242 -42
5724 6853 -696
2464 3559 249
3119 2962 -728
632 3037 616
5283 2106 -531
741 3021 730
6703 5347 -570
1230 6966 965
2915 2554 -633
1500 8089 573
2561 8320 157
326 4781 371
3336 76 -728
7061 2143 -907
1855 7833 317
1661 6479 804
7121 7124 -882
4835 419 -127
1591 1997 970
7463 526 -696
2508 6157 1
6728 7515 194
4417 1350 193
5938 4322 63
6801 7313 -622
6837 2284 835
461 5807 160
1015 1960 418
7116 8227 -11
5499 1706 328
2119 4040 -470
5650 3864 400
5584 5621 189
4166 7052 508
7298 5909 693
1068 2007 -41
3234 3062 675
8566 3060 -929
8447 1887 176
4267 2084 319
542 6463 -123
3089 5986 559
1742 1504 527
6700 7782 504
6609 6081 -642
2828 8313 488
2142 3520 -967
8504 4884 -301
4465 8334 387
835 8310 -774
6646 3888 19
3062 38 -980
1178 509 -348
7818 8402 -234
2352 4127 -853
4474 5402 745
3627 2502 -898
6810 1309 870
1252 5606 258
4182 6777 -492
1638 1693 566
2723 280 815
4215 7089 558
3134 6196 -504
6232 4414 -384
408 2619 733
8540 3094 -331
7972 5412 737
3804 2038 875
1206 256 192
404 4695 -9
2134 2443 -429
365 7789 -155
6436 3482 -635
4939 3689 178
8560 7285 -5
2250 2981 398
3725 7746 431
8476 1628 -219
2858 289 -10
1135 8161 -671
7215 8087 -50
5252 4924 913
39 4538 -328
3270 4101 43
8023 7912 -343
1436 2690 648
6695 998 -357
928 7570 502
3513 6905 676
3866 7608 -609
3603 4 -98
5136 6333 -993
4753 6878 778
8471 5588 722
7060 1425 -806
6348 2615 -167
5689 3974 -932
882 5247 998
2870 5847 -317
5654 3800 -825
1105 1984 -425
237 7044 361
1775 6472 -506
8378 4729 -296
4964 3543 114
6196 7626 152
3175 3911 949
6627 298 594
2161 8557 387
3066 1955 480
4114 585 287
392 865 -711
6288 3846 -322
4663 5431 535
3344 5031 179
3599 1339 -858
405 361 287
8447 5057 598
941 4773 -75
8423 8051 -324
4460 2789 -114
5464 8531 831
7586 4699 -240
766 3598 -869
185 6093 967
5820 1146 461
2818 2772 292
4291 7343 489
2270 216 549
5032 2962 -486
6757 5741 -621
4631 8561 581
3014 3148 -886
3254 8404 -282
5522 5144 -713
6884 2618 -591
8483 7743 580
5794 3787 -337
870 2805 12
356 2679 -1
1092 4812 801
4671 4462 97
7148 3740 -723
6928 4540 675
1051 4624 15
8172 916 226
8113 5035 -649
3783 7141 291
3201 8408 -263
7249 5861 -961
3076 4546 741
2016 675 245
6380 203 -306
100 8452 -163
512 2634 -810
7969 753 -141
3710 855 -152
6762 8476 676
6276 6631 -842
2235 315 -535
8395 1371 398
3685 3995 -535
6578 843 842
3465 8008 655
4881 4171 387
1558 4279 575
2720 2274 617
2117 4970 352
6618 3410 313
1771 7835 485
2601 3400 -671
2574 6172 -648
723 3493 -119
2841 5310 307
8546 2159 326
4822 7997 61
6619 7157 -519
7604 5516 119
3494 4876 -483
1914 3410 -27
5976 4168 -950
4915 4453 -212
1805 7877 63
3259 4074 406
4749 2563 665
6428 7702 734
3227 1046 -604
4961 5057 -904
6981 4388 356
5018 193 -710
3609 1837 -2
6401 8523 327
3161 8183 622
1134 7528 578
2487 2336 -615
7036 2767 120
8326 2749 -184
3705 7462 -233
4526 1616 208
2772 1253 879
5685 2998 818
3389 2253 -993
4316 1852 -870
414 3164 622
2918 1366 404
5367 3562 -797
8323 1091 -279
3399 967 403
3032 2606 626
3647 949 -953
7790 1235 -725
5298 4673 667
6792 6709 -809
2577 7863 714
4608 3443 -921
4260 5579 526
5448 6287 -999
4988 1429 194
4572 2366 313
321 4660 -920
6437 2719 764
5368 6869 689
4353 7994 460
7154 2406 534
8377 7519 395
8618 2465 515
6926 1729 403
8446 4615 -332
1363 2084 -506
4330 7606 -451
66 3095 -490
6245 3283 368
8534 7172 551
695 8074 699
1536 7438 -821
874 3618 52
2989 1206 -228
6660 6764 -933
6194 7223 -391
2093 1249 565
3971 2485 -235
244 8202 -756
2887 5653 -984
1884 6302 453
2916 4644 794
958 5087 189
3454 4629 -245
7748 266 609
2119 6486 -704
3400 1934 448
3153 3245 300
5304 2872 160
6124 5136 451
2540 6703 384
1743 675 694
2795 5707 795
3352 2190 482
8569 809 -172
1723 5290 -17
4595 2162 -880
7485 7638 411
7022 4671 -93
1228 1818 -344
4815 2035 468
6920 986 971
3519 8300 -633
342 4286 595
1368 604 62
3638 7386 657
2362 6834 247
1619 5729 662
8090 5292 707
1090 3490 -384
8295 4883 -982
7485 4846 -527
4707 5214 -200
3071 446 -377
8527 1026 108
3105 8057 271
7659 5361 -491
490 7021 532
7946 7824 -823
1253 2032 759
5806 5841 -924
7419 143 631
237 4490 538
6175 2141 -901
2294 2777 -927
6488 7247 -675
1085 8093 515
6533 4591 23
2578 8036 -165
4290 6094 -987
6497 1972 -970
1969 1649 566
5367 4571 173
3865 1992 -756
5399 8254 -583
7455 1088 566
2205 5408 567
1333 7468 454
3767 7650 -602
4907 6817 545
4694 6642 171
2345 5990 510
1922 2679 -731
731 7557 -577
179 5795 -374
2279 6226 -532
7990 7731 -127
3145 3896 340
52 59 -149
1905 6308 932
2342 2845 471
5238 5655 -829
4633 6966 -313
6588 6400 865
1813 1746 946
4704 241 293
7670 3603 332
367 5363 605
1644 497 -681
5438 1104 -543
7153 3194 215
3746 3986 195
3885 47 867
8596 4548 -73
6189 5675 -770
193 993 108
4061 1686 708
3999 2364 -542
6323 8282 -990
7863 3981 -635
4864 2865 -56
7366 7614 56
820 1983 8
135 4919 -416
5176 1308 -281
4526 3709 564
5804 2204 427
1662 5911 -460
4732 241 475
1823 8467 520
7095 2596 -780
7142 3060 702
3232 468 674
3092 2993 -383
7177 5197 17
405 5573 -407
4256 5742 370
6248 7054 -745
8389 7787 742
8040 8472 -749
1697 2159 -639
4190 5159 -787
3760 7617 -720
10 4704 -573
631 7398 824
3233 5486 -624
6941 8512 773
3069 2212 -646
2492 4673 -774
3707 4236 -487
5254 411 -276
8377 1612 781
6665 3309 -601
189 4994 -376
2519 5868 448
1763 7090 -276
4237 8409 253
591 6290 -1
438 6928 509
3087 1127 -77
2675 8450 619
5371 3454 88
3764 1714 549
3108 1843 855
6571 1971 512
2844 2566 745
2994 5572 -366
3658 1332 913
7119 3878 828
5596 6620 -619
943 2385 516
5145 7394 -848
5909 6056 -211
3583 4004 970
1820 3148 671
6210 2746 -156
7021 5239 269
6397 7823 -716
5894 1176 -751
8195 7419 -950
5329 2642 -681
3997 6353 -292
3357 4077 78
6954 6568 -672
1314 7114 516
864 6281 -673
8288 4597 -64
3958 8354 20
2865 7524 -44
4019 4295 899
1578 4600 473
1025 7154 999
7720 805 143
7546 3389 -728
5140 242 -709
817 5237 296
7902 4498 73
5620 5947 -786
6473 5568 693
1777 5798 -698
4018 518 -161
7932 7670 861
6766 4668 -986
1353 58 922
8580 5490 50
5431 5337 377
1066 6180 -334
4668 4613 -946
3998 4546 -197
6355 8401 245
7566 4744 -537
307 8422 -408
1507 2989 583
7105 3624 579
6444 789 815
7034 4908 -77
1239 6498 -477
8044 8576 318
4377 3081 -624
3755 1790 552
3644 6943 -149
4471 2409 815
4463 7667 470
6369 672 -318
6276 7721 -936
2113 580 540
4704 8142 972
8020 5263 490
5962 1821 -942
8134 933 -679
1877 481 763
4571 4605 844
4813 1484 -639
7545 1921 764
2815 1352 -311
1827 8222 182
5798 2891 -606
2007 5213 -671
3464 6441 -672
7481 6414 842
4557 4565 -931
7177 1194 106
3060 2530 -256
676 2069 788
3151 6481 -816
6098 2169 -176
7930 6582 -588
7060 2893 327
2724 1065 -696
5353 6879 -23
2104 4414 -572
8269 726 -37
7383 379 68
7585 3114 -161
2676 1646 391
7931 5990 -643
3652 2341 -74
3975 1833 423
2598 4204 350
5615 4820 -366
4681 126 971
1425 353 935
8418 7486 -914
2771 1583 -584
2369 4062 856
1881 7102 402
7222 3841 930
7555 7503 591
8502 3772 -421
717 3481 0
6199 8487 -506
5143 6636 -660
640 6997 291
6544 2265 438
55 5661 -347
456 5952 311
1583 8188 517
4714 1836 -445
3767 4955 -650
6869 8027 208
6759 580 -644
3094 1307 729
3093 5022 -436
485 3330 543
5787 1324 902
6256 8160 -976
5830 4166 362
81 7112 -823
3579 274 360
7485 6306 -500
7968 7974 456
1314 7085 451
3422 5165 -150
2880 2369 440
3066 608 -407
3716 2830 901
2760 4483 326
1436 5293 487
4019 5798 138
6802 2000 53
4175 5827 767
616 6547 -807
4800 4933 965
78 7628 -915
7733 1901 -916
2548 5821 -222
319 1879 -97
215 3556 93
110 8479 526
5742 6755 800
4580 312 -210
1021 5805 149
1997 2209 732
1804 7562 207
4209 5674 500
6942 4802 109
8471 661 -466
2984 2433 398
4540 2444 718
4572 6162 277
3004 3561 -128
1851 5863 -239
3323 7623 -839
3202 3980 824
4630 3771 471
7120 4590 120
8133 1884 -374
4788 4397 -559
226 3847 509
6015 2520 -544
8575 5783 -645
5850 3010 -494
3526 8132 -336
8432 6105 -668
2489 5750 -805
2049 1005 -663
964 6997 -247
6132 608 -631
7145 7724 -771
1991 5063 339
910 8012 -359
8205 5117 -189
1518 2195 14
5287 6762 -162
6101 4177 -776
8559 2091 231
3964 7964 -892
4917 5398 -186
8035 4795 -979
2406 5921 425
7417 1950 593
6545 514 890
4827 3856 449
6566 3182 927
5940 4235 980
196 7513 -368
4697 2393 982
8549 4871 -145
7369 5286 667
2932 4170 -752
5461 7370 235
4905 7533 -363
2787 1234 919
90 1827 -118
748 744 683
6174 4612 510
3362 3926 -951
6802 2386 639
5650 7150 309
6760 3687 342
1368 4570 219
5628 5560 16
6574 7815 -320
900 471 -809
7378 5465 -186
2298 7135 -256
3038 107 -845
8241 8025 205
3525 3931 957
6610 314 767
6881 2453 625
1095 4631 -607
2699 2649 -37
1593 2933 976
269 2031 -978
4046 4034 321
2319 8474 621
6401 4495 713
5931 2426 448
3161 4263 346
5028 3299 144
2689 4494 22
993 67 553
1143 1898 -843
7585 3162 584
412 4444 -646
6453 2080 -233
3392 6856 -140
4821 2842 57
6158 8309 540
5480 688 926
7181 480 -877
1425 2231 -438
7933 4678 -142
4129 230 161
4991 5127 117
3634 8013 -855
2031 204 -6
8212 6666 -93
1637 517 90
1308 1957 -551
5502 1079 320
7267 1577 332
6186 386 -358
1135 7512 156
1159 486 -734
1438 1888 -226
7091 8060 -760
8595 896 -574
2985 5372 -585
3520 2677 -922
6214 3751 -330
3148 7971 -765
8003 4178 -283
6348 4729 138
6484 1367 -621
6999 78 -216
6117 7432 567
6618 1167 -538
8462 5133 4
7797 7415 206
4594 8074 199
5555 1094 -115
4518 2910 -142
3572 4690 -911
3685 7058 -60
6483 3238 378
5232 8134 868
6100 7955 825
5448 7622 875
1406 3969 163
7581 1371 900
4810 8473 11
2795 3555 -235
4439 6860 -568
2167 7874 -680
953 7986 349
8489 5574 411
6804 3058 -312
4234 1802 -967
3565 5718 -788
7463 5972 993
2881 8273 401
537 1313 -354
2768 4053 880
5727 2728 407
4100 3696 -878
2427 5011 465
1468 7136 596
4414 3365 -846
874 4386 646
5114 6797 615
1960 352 -32
6985 3432 -889
8410 1248 -759
1361 567 541
6957 3004 194
4634 8434 12
2900 6140 843
5655 7637 593
7249 6456 413
1746 1567 -714
6762 675 345
1253 5397 584
8516 5963 276
1112 6321 -283
6604 1340 485
3726 1372 972
2631 3290 -978
6734 4839 133
7403 3855 621
7768 1180 -963
2778 2181 -257
7632 1061 983
2902 8594 -690
3550 4450 -15
7750 2657 -817
4824 542 -482
5064 7255 907
2235 4897 -97
6136 7419 -580
7883 5302 -870
135 6916 -920
6417 7564 -765
5623 2920 -344
4359 6941 164
3156 7601 779
4622 1057 -84
7054 1253 268
7924 5743 -757
7117 3509 -975
6006 7779 558
1042 4890 -594
3811 1743 -764
304 4395 648
6519 7460 -819
476 6366 393
1218 1734 999
6550 5059 -623
942 6619 -33
3511 6323 286
1639 3620 625
7674 7117 512
5061 1991 -358
4764 629 611
6654 5836 468
8008 4095 -31
4898 5172 -331
2756 5841 466
2521 1738 -216
1559 4469 441
3157 6044 399
3740 451 365
5816 1162 344
8597 6237 436
5523 7751 286
7921 7248 438
1750 1979 -705
3462 8239 -65
1371 3805 49
2456 549 -134
1237 5340 -192
93 7039 423
8570 4712 -718
5730 3042 336
6804 556 853
3976 7765 -499
7018 7876 328
943 2995 186
3813 4701 -872
2676 691 347
8445 1827 802
2987 7898 620
6538 1808 828
7577 5917 -812
4252 7022 130
6730 1617 -873
7422 4521 242
1113 1942 175
6058 1770 -253
3930 62 209
669 2368 -596
8393 6916 840
8101 5726 671
5581 8545 -836
5940 4063 271
1170 4806 307
950 659 932
3824 245 305
68 7438 -179
4444 2987 -944
1137 378 -147
105 4360 -370
3026 5129 -35
107 3137 -697
223 149 -703
633 2286 -758
8213 8566 306
3251 5013 -827
3285 3746 -545
7657 6509 298
6676 2763 -949
8426 1859 478
2361 3398 907
3474 3607 405
2952 7013 394
7554 151 283
5892 4402 -897
5064 665 384
5555 1055 -853
1117 6259 -718
5168 6370 586
4832 7566 -785
1174 8617 -151
4522 5119 689
408 1900 -38
6381 3463 312
7513 529 -684
8597 4958 356
3306 8375 -342
6314 973 647
5591 1515 292
4287 4878 -550
5090 2127 759
3897 3604 -681
2075 4541 412
2760 1262 73
3472 4387 291
2975 54 869
6509 6496 -449
4079 440 845
2478 6609 -995
3521 5133 100
3752 4068 -221
4900 1336 -913
4462 7957 -735
4903 7028 -506
2599 1167 212
4350 5643 -437
2668 3909 -206
3282 3179 543
7921 3551 474
2952 2655 -23
1990 3239 273
2859 8469 480
8599 6238 838
7545 7460 -635
8234 1114 -766
4388 2560 -711
3127 5852 -79
596 4658 371
7743 5821 -1000
4441 5899 -396
3474 2362 485
3052 6769 -484
2030 6520 261
5391 272 -130
842 614 -983
8352 4454 -406
2584 2935 -668
3049 2154 433
1737 7307 -488
2493 1618 772
6750 7373 -153
3286 5804 -581
3520 8454 110
159 3640 -112
6628 855 -189
7094 621 -65
7722 6950 -784
5354 3110 235
5269 4581 -159
7597 6292 -924
1516 6416 289
5377 3654 438
6482 280 883
5926 794 880
3802 502 813
2850 923 -851
16 5426 -257
833 5739 328
6217 7070 -375
2027 761 -266
4620 6001 397
2575 4435 -904
6049 8094 -336
3254 965 -267
8211 5419 -485
8396 5792 91
1431 2900 -977
6736 5646 31
7000 7937 -40
7124 2714 -499
3000 6174 419
345 1927 598
3840 1106 -870
5071 1702 944
7777 2349 310
2119 1932 -257
4198 635 261
1226 4545 -41
4700 8245 -928
7392 5334 822
3470 727 182
5512 4560 -584
431 1993 410
8525 5091 -983
4351 6232 -975
6871 2316 693
6214 7619 -164
7574 6234 -785
2323 1318 -175
3700 5723 -485
2135 2480 864
5810 6860 930
4223 1708 -888
3208 2627 198
5782 7210 700
6511 4746 -424
4050 5585 -854
4192 4039 -843
8580 3215 -331
4968 5701 -511
2909 4999 -28
6721 4644 -748
4252 2721 -287
5416 3507 -231
7545 5910 262
4011 726 -195
4259 7696 -364
1428 4655 -563
2053 7215 -689
1229 6527 781
3953 2943 -435
4076 6710 899
2442 7751 -184
7584 6578 237
7479 6738 540
5167 3730 207
1190 4953 -878
6340 1629 -526
4308 1621 280
1401 3556 -467
2527 3247 185
8525 6626 -224
4322 4193 -963
3055 846 -738
4494 691 -430
6275 922 -215
5083 6875 -213
6211 7793 886
5260 1950 321
267 1537 441
434 8053 651
460 4679 -783
7060 4432 -279
6994 124 865
4703 7071 -322
3680 4868 -777
3938 6916 -195
5427 2681 245
6886 2583 77
6854 6167 -170
582 5562 786
2002 2485 -65
4521 7909 -695
1006 642 -66
1414 2127 -973
7082 1134 383
2249 4248 -872
2937 2148 -860
6731 4860 385
4861 8482 -400
3008 3970 -189
4209 4202 813
8406 7713 40
1474 8506 429
1146 5266 -101
7085 5174 -621
6396 3561 991
2678 1939 -168
3791 2375 -380
3265 1816 753
8085 7540 847
1499 6630 792
3935 5796 -270
1274 2920 -953
1653 4398 -89
3200 5053 991
7 3212 -729
1988 4827 -241
5149 3851 -756
6525 3923 -606
7179 5778 13
2840 7621 -870
8025 3170 209
8363 2837 -12
2497 6681 667
3682 5180 538
6883 734 795
90 5942 355
3479 4004 -21
352 7035 -550
7164 1151 228
5339 7636 -271
696 957 882
4892 906 -402
6523 5717 321
68 3861 359
1827 6544 300
7506 6937 823
4568 7738 -233
4463 1542 402
1124 8101 448
142 3658 -808
3645 5825 580
5648 1566 101
3116 6721 -298
4647 8491 -238
1586 3960 276
3789 6948 -553
2383 6011 -493
2612 8469 748
7410 5374 574
6402 6938 600
6076 6563 -464
130 7148 -713
8582 2999 -147
4854 72 42
5254 8457 -688
3523 2010 70
1692 4225 374
6249 7798 921
680 1719 653
481 8208 408
269 210 373
1313 7673 -497
6130 6098 679
6605 1568 -956
4129 4828 36
4460 1339 -474
4803 2207 -957
8612 7427 -661
2500 5628 11
3614 4220 -626
3347 5578 578
5187 2741 142
7734 2060 783
3063 6688 -239
2240 3896 -746
2378 4110 699
2941 2422 784
1126 1855 -261
2176 6781 934
642 8428 -511
1165 2319 -892
6280 8384 474
8614 6702 -695
2986 3884 -984
3306 4338 604
1097 6915 -1000
2244 3595 -659
7222 68 -286
2330 5694 -919
8113 5166 619
3286 1929 774
6148 3616 -156
6914 2646 217
3410 2888 -983
6706 758 -312
519 2506 -540
4191 8007 24
7542 4112 55
4985 6157 -719
7194 2487 259
4075 6489 140
1861 6599 -727
7155 7500 -619
7237 4322 -808
4439 7220 -453
661 7283 -663
3803 894 292
129 2560 -451
3275 4460 -398
5708 8309 906
1812 6274 564
4531 6680 369
6362 4384 -988
4274 2288 821
5934 505 -399
8607 765 -873
5209 7437 42
1979 5782 157
7802 2507 -173
3314 7516 459
2152 7048 566
1216 6888 391
1001 3207 -712
837 1569 151
6795 7576 684
6123 6785 262
1090 6242 355
3474 8155 -101
2912 5216 66
2955 3363 508
4332 8559 317
7855 7320 -383
5695 3669 -291
320 8550 -740
5476 4322 157
3218 7697 565
1803 7184 279
4018 6338 552
6459 2163 -616
5286 3365 362
2533 2075 480
3045 7712 401
4572 2471 -149
6521 5184 -614
8064 4166 898
316 8336 -880
1438 5789 -9
1569 3067 -120
203 4903 318
120 6344 495
5961 5105 630
3826 3494 964
1515 7691 126
7068 3178 515
8367 5599 -162
669 4371 855
1952 282 238
2411 3280 730
4555 493 -977
1027 42 -402
3140 2575 419
4177 3780 -778
3714 6685 196
6114 8310 -692
99 4956 -901
6495 4743 -588
6557 6448 845
4895 7868 752
3489 4180 213
2552 5002 728
1821 3888 -532
6589 1448 -697
5109 3969 -253
3422 1698 -397
3546 6083 258
4094 3377 -622
6993 3923 -259
6120 2119 325
4547 4466 -984
6891 7290 141
6423 1261 -145
5488 2787 4
5115 4146 847
4009 3961 993
677 3824 785
4799 12 -307
2896 3411 984
4792 4833 2
2287 3975 -392
5131 2038 -830
82 2767 659
6893 4871 -33
2531 3054 -769
4938 2646 368
368 2095 -177
4873 1486 -96
6293 846 -406
8513 1863 -65
4119 6025 -612
314 6745 -77
7624 6624 517
3231 2986 38
7819 6710 -603
6789 1973 -688
3291 3724 -563
7933 7716 394
5822 236 -848
3734 708 100
6428 5234 -771
5519 1059 -302
8112 4338 -20
4098 8378 -98
4663 6719 898
7284 6998 -917
8176 1075 -882
7170 5761 779
6084 1286 977
2715 3381 596
1842 1003 361
6804 227 -398
6478 7096 -896
4812 8115 265
1694 5901 -961
2062 6536 882
7989 37 887
4474 5702 -150
7698 2238 365
5860 6539 177
2737 1831 -226
1406 347 -726
677 5863 -418
3325 4916 370
6297 7589 -852
6887 5123 -621
5957 8410 -336
2142 2868 -721
7914 7410 475
2772 1662 845
2687 5867 228
7428 6544 612
1660 2647 -871
6901 6143 215
8507 7466 -20
3106 8551 66
5865 3718 -645
7838 7729 530
5967 136 299
5375 7103 -813
105 7954 296
1594 1197 82
6607 5753 -721
8224 5004 744
7211 4256 -920
3244 4943 -107
4539 2296 -466
2198 3815 352
1365 5635 -288
6337 3372 -580
8086 1529 -317
1980 8014 -9
5182 3554 -524
2606 1010 166
341 4827 -110
548 1551 -528
4000 6821 820
5706 8207 -290
6551 1261 148
7407 4345 348
3158 4239 862
6272 480 -936
1905 3288 -401
7998 4670 -885
4731 2829 -172
1102 946 -475
508 5086 983
1695 8169 -848
239 4373 493
4863 2290 863
1732 3029 638
8500 4557 -256
5477 4330 -598
1943 5060 5
3599 3197 -34
4392 6485 152
6764 1005 -425
2445 8231 372
6900 864 700
10 4796 108
1067 5316 -636
376 1592 952
1028 2718 751
1133 1560 -988
4493 3729 -236
8300 1599 -78
6508 8080 354
7333 1021 -23
882 1101 -41
4937 685 -210
7608 7903 628
5565 6486 -852
4347 3417 578
3512 3407 -52
1460 1457 -79
6558 564 -860
757 1860 322
998 6212 449
3609 5621 941
1498 1309 -50
8485 901 161
7363 3809 -766
5959 8492 -53
5377 7647 282
7171 8609 471
8599 2531 976
644 5196 130
4588 4251 668
346 7886 -936
6289 2906 -18
3422 4829 -764
4704 8561 318
522 5450 -48
4729 2535 -863
3089 6860 367
7873 7440 25
6955 5651 898
4290 6140 -908
4054 4547 558
7758 519 -271
4405 781 -699
7156 817 166
7329 445 -524
8460 4158 -951
625 5982 251
5401 347 -655
5328 1884 513
4823 906 -964
1740 7871 -231
7642 5463 -985
7315 688 254
2056 1835 703
644 3200 953
4528 4332 306
7427 4992 -685
5684 1165 202
8565 7870 585
6905 4395 -561
6050 211 -761
2572 2072 971
1367 1450 -568
7432 8402 -604
3981 7974 256
5142 4037 -805
4028 1208 -792
1731 6245 -963
6673 8346 933
6040 7599 -718
7551 7162 -611
8012 8279 -110
864 3149 514
2581 8301 -515
1103 5271 854
7330 6717 186
3315 4720 -131
6716 1010 -946
3176 3575 140
2852 8071 490
7038 6800 -250
364 1102 263
4724 4267 174
5529 3161 137
1033 6404 -825
8172 3213 94
7936 7580 -128
1034 1364 800
745 6034 564
708 4992 152
1882 4291 212
2576 2802 439
3950 2465 266
2614 3482 25
3700 1323 -309
3793 128 521
7706 5419 -326
1775 943 -421
7251 6486 -874
6427 1634 -171
5467 5161 -326
5533 7415 -351
774 8387 -192
709 3278 606
4916 48 -595
7083 6984 -269
7390 4503 -60
1461 5252 8
4170 8488 197
6189 2177 544
7388 4653 -661
7090 1102 849
2599 6779 -51
3728 3612 -843
1285 6798 924
8271 4145 -591
3452 2764 296
