16
853 913
692 137 472
706 27 152
636 325 -661
371 737 -1
742 306 -426
534 880 -140
407 383 -822
464 233 -103
698 725 914
8 329 957
428 436 -211
39 483 -292
863 503 910
46 31 257
73 900 -684
237 692 -748
779 697 170
263 273 -248
753 215 -465
278 408 -957
134 411 686
587 904 876
78 160 -629
40 889 252
110 339 713
36 722 272
145 683 131
802 714 -320
421 648 -363
660 754 -548
114 226 -788
610 34 -786
335 645 995
683 540 -594
159 757 -263
69 415 517
871 840 -450
288 385 -956
440 281 -293
455 548 571
69 454 -744
318 548 -957
7 458 310
640 758 -455
230 112 571
218 777 590
124 576 -708
879 779 -943
340 245 515
61 510 474
198 146 -154
882 811 827
888 642 -509
814 670 78
751 426 -673
618 158 -803
410 907 403
858 124 -506
802 813 768
370 736 -611
735 301 -448
334 136 986
133 57 190
473 318 -440
343 767 28
707 646 188
234 738 -748
241 22 793
330 894 267
371 542 -241
188 294 -298
457 629 264
341 38 356
900 832
292 126 608
466 857 265
330 505 -126
832 398 483
758 132 -722
293 872 -520
250 789 -117
523 867 -537
833 750 424
867 410 -240
541 880 463
265 271 -481
703 121 -681
519 376 -169
698 4 -928
845 887 329
538 484 78
17 718 -878
338 76 -607
485 699 457
163 568 377
769 520 380
705 632 583
588 328 201
69 566 269
529 152 592
426 248 324
720 442 -430
58 445 -772
253 495 532
711 705 805
504 228 288
498 710 941
265 102 -27
108 516 -577
283 216 -428
620 665 -769
37 547 -714
541 204 -783
125 670 657
889 178 -362
793 608 278
565 356 207
127 863 -605
612 704 771
67 355 112
614 113 770
573 609 -960
70 294 831
123 410 553
31 234 830
374 661 -409
840 265 -745
285 654 -738
203 270 -34
362 603 -255
281 427 919
159 844 384
491 403 -922
115 529 -663
691 602 899
770 82 831
161 254 903
566 701 -384
172 297 -455
160 649 635
865 802 621
616 866 -318
893 789 -543
709 260 829
361 196 -787
459 840 320
22 427 -601
39 730 371
869 403 783
757 458 -522
497 169 857
185 577 631
660 157 821
555 704 -356
158 371 347
445 705 831
310 49 824
622 470 -700
68 424 277
588 897 -576
714 418 -379
267 27 647
834 719 -268
535 768 821
861 313 608
783 140 722
34 637 858
30 46 -83
800 711 256
709 84 -409
858 139 -33
671 558 -132
737 275 -136
434 99 -70
885 127 -566
17 160 177
641 400 -442
419 539 10
304 749 -850
58 803 53
331 265 359
499 515 -248
207 250 -930
46 868 445
799 665 504
244 379 888
555 771 338
201 125 -680
123 173 -333
717 843 301
772 845 493
377 274 -982
664 281 73
718 670 461
742 32 -492
869 871 523
660 173 -579
275 22 -394
629 190 536
388 185 853
707 273 410
393 608 -825
414 766 327
562 289 733
234 660 -432
550 795 -760
181 257 122
775 88 -494
50 487 789
646 20 873
681 189 54
153 9 64
715 821 459
419 622 -537
713 898 -806
673 376 371
690 784 -711
318 63 806
295 273 -421
194 237 421
739 565 889
74 550 487
494 872 -801
127 195 981
111 434 -927
825 37 -832
463 130 -491
569 692 924
514 588 654
608 99 753
148 636 -626
805 224 166
233 628 -110
843 57 -548
34 511 120
794 316 -926
823 732 30
458 496 -871
527 472 47
148 307 828
559 1 -478
865 817 438
431 615 -539
619 287 757
227 32 407
417 129 508
381 612 -593
625 119 -312
605 304 36
895 169 810
264 597 274
74 153 131
398 265 401
605 439 343
194 607 218
117 348 60
207 23 684
615 188 -812
638 358 -70
788 742 -559
278 296 -833
393 784 -20
787 649 495
450 301 -323
621 533 676
115 586 -207
848 393 -542
487 734 -702
378 512 -494
62 862 -763
332 377 -264
644 816 -834
886 830 -463
620 822 -370
106 107 521
77 235 144
663 343 -701
276 479 -526
535 364 -193
209 495 -905
197 727 269
187 663 733
764 652 474
545 499 15
871 224 -589
652 326 383
590 199 -176
172 808 681
644 770 -382
171 634 97
20 125 -734
11 461 -195
899 459 -593
879 187 -483
639 717 786
743 673 -505
472 343 462
675 59 258
498 659 -708
652 417 859
892 731 -56
517 455 -884
41 119 715
827 472 15
612 36 93
303 179 -395
773 70 295
491 562 836
581 191 276
190 186 -403
214 678 723
678 279 707
715 719 -980
246 662 267
356 667 137
687 478 -529
579 395 -843
682 370 668
407 310 908
847 760 625
436 492 835
777 36 557
105 347 -235
856 659 507
546 625 144
663 467 461
421 547 901
57 651 -801
227 618 -548
735 883 -274
3 712 434
368 572 -874
271 549 -930
749 688 -701
442 661 -699
508 455 -305
548 37 972
653 610 733
466 171 695
690 246 122
678 813 517
165 45 964
793 598 -845
861 794 -96
641 879 832
618 72 -564
491 721 -825
791 829 -86
454 124 100
636 844 -272
484 372 -743
25 374 201
742 645 650
485 350 -392
746 761 489
753 583 293
267 686 -121
378 243 988
702 427 -139
439 784 -249
217 817 322
505 888 -908
431 227 128
407 67 273
383 224 967
471 262 325
247 438 924
776 439 639
241 850 246
242 394 455
789 61 314
545 799 -727
562 99 -140
492 126 414
28 591 -464
696 533 -236
207 325 218
14 377 208
276 599 -817
225 618 372
757 720 783
416 108 804
125 466 351
317 33 293
671 742 -691
821 697 619
245 74 -937
164 192 705
545 705 -729
811 735 566
400 116 -220
342 221 336
656 607 91
784 57 -803
647 276 -758
735 378 -679
343 98 973
540 462 -375
328 529 -449
148 840 157
550 461 342
457 846 248
647 640 -914
111 625 -668
301 729 -520
492 718 -997
897 885 -900
560 578 961
29 623 395
17 730 -615
118 826 -436
457 387 -822
357 283 -899
30 652 486
479 790 -880
846 38 -358
616 501 -959
37 328 -478
449 402 -359
135 861 -546
40 811 -271
741 182 121
392 360 -542
884 134 -350
878 282 -26
804 322 645
228 622 985
736 828 911
630 428 -967
658 328 -634
2 622 -34
713 660 830
676 127 460
319 153 -577
567 504 499
720 303 687
67 600 336
371 512 -796
271 717 181
556 71 -422
486 151 -733
351 878 -545
710 358 328
367 418 480
848 468 575
220 250 665
873 705 -437
717 244 -965
304 584 267
790 718 -922
132 293 -75
641 768 811
224 735 -135
150 531 19
535 466 -814
603 672 837
229 558 301
347 595 -628
206 176 948
337 336 14
614 637 544
586 7 -5
314 248 -217
91 464 -280
756 471 501
858 549 -457
477 890 -137
786 110 -203
413 417 -189
540 531 -504
106 447 741
166 463 240
157 680 29
831 813 663
130 75 979
808 92 -859
797 369 -530
82 128 -192
26 403 446
51 257 -416
438 341 488
563 708 269
348 622 193
592 157 -626
172 603 382
652 251 -32
724 229 -867
69 293 -763
569 49 186
776 337 -752
62 486 383
423 138 -395
36 398 113
634 206 -337
713 128 758
430 447 693
493 147 408
95 23 -793
506 459 529
462 814 544
328 512 877
894 339 -656
246 656 -798
814 293 532
63 778 -37
875 361 645
6 112 136
106 517 -138
486 375 145
618 146 168
197 335 -599
697 592 -770
38 335 -905
792 390 -353
529 866 -368
623 141 465
44 564 -54
684 721 503
405 846 410
868 209 -973
187 647 -258
690 64 823
372 117 -495
359 511 -850
169 431 998
468 577 719
564 363 396
285 373 -567
206 478 -635
60 579 -997
438 39 -448
728 196 363
121 895 141
892 871 359
312 680 -14
27 702 -796
519 583 -242
453 473 -184
377 390 -8
365 437 -445
337 403 307
176 241 504
171 371 -2
79 422 956
777 788 -278
280 342 797
70 539 223
540 772 71
889 690 -866
735 740 -340
126 734 -671
375 214 917
122 110 -550
659 702 117
659 715 363
565 294 490
236 160 331
462 436 -46
730 512 521
446 864 -238
637 111 891
650 389 123
520 364 -236
769 501 -8
295 845 147
422 374 353
393 808 761
559 672 89
239 27 -938
363 817 -450
505 447 -693
874 806 657
288 268 -426
127 634 962
646 608 527
343 784 -370
164 474 -166
376 52 271
68 462 -576
137 735 -991
19 797 276
844 442 152
345 485 -920
301 734 866
518 799 29
386 871 -803
174 40 -310
775 429 -798
325 808 90
670 759 -641
96 468 -596
409 224 747
667 822 70
356 620 785
689 193 -316
612 107 405
357 66 525
5 154 -197
839 608 -734
779 142 -974
619 367 -656
30 720 -504
613 361 802
245 688 499
265 420 -918
719 864 299
625 135 624
280 66 195
808 280 -130
482 158 483
710 716 -465
130 859 837
303 471 366
67 431 816
399 525 60
827 384 -159
44 399 485
549 855 -815
270 350 -546
108 634 236
351 68 474
290 606 480
886 394 -263
853 20 249
799 607 -496
710 490 -897
470 456 214
779 381 125
783 257 -160
468 659 59
226 176 761
164 308 -824
895 581 869
870 637 -720
735 706 -238
448 648 -468
824 18 677
806 386 -178
850 342 695
834 61 -273
101 4 -889
532 481 -664
646 536 -389
59 363 919
734 804 391
182 896 480
282 291 228
784 52 -243
643 275 143
348 620 578
550 570 451
219 559 324
105 668 950
732 898 -583
189 809 -722
148 742 17
711 731 59
688 687 643
881 148 -862
213 271 -828
565 706 510
863 314 95
437 49 -431
893 58 374
676 556 -718
839 318 94
56 205 -225
643 217 -506
726 100 -798
210 520 983
595 362 -173
31 326 807
624 96 -748
892 341 617
419 46 -618
11 48 439
208 511 -432
84 352 263
536 689 -789
348 687 -213
428 829 -68
573 415 -818
536 408 -744
428 762 -377
619 862 458
323 656 442
131 304 136
366 691 862
524 854 365
289 563 651
298 723 -786
192 710 -869
186 66 219
858 738 -400
373 34 -317
408 364 39
177 360 -934
842 188 -846
157 618 246
366 445 -994
787 364 290
881 453 -767
319 105 -24
61 251 971
347 524 217
595 900 -208
70 752 -206
803 158 -311
234 249 944
289 402 -595
412 245 201
744 701 808
125 580 871
483 402 706
210 225 -453
675 497 236
712 530 601
551 36 535
493 512 -621
328 287 -329
370 365 -852
831 524 60
320 44 117
119 220 -323
174 686 975
140 18 -362
884 337 -163
745 359 -924
9 120 -423
434 374 143
731 98 -213
348 426 227
769 808 383
581 794 270
464 800 -537
511 122 297
219 401 681
493 371 606
573 244 980
839 381 96
325 305 -575
691 700 -946
113 351 874
509 129 -381
530 206 531
495 734 -183
425 861 117
266 785 -883
509 92 -240
81 232 -414
589 873 86
365 83 469
781 844 406
218 183 -762
877 49 -43
211 873 -865
404 458 634
86 311 -192
267 262 941
632 489 368
62 478 -28
290 581 183
683 703 818
99 12 -535
440 211 -386
563 115 -780
556 187 646
839 167 284
360 535 -445
725 779 -415
100 387 -402
146 755 913
558 310 371
581 597 -566
557 739 139
656 652 -841
683 814 359
3 769 -345
896 562 -602
258 579 -792
297 501 48
631 507 391
229 285 320
487 875 -869
147 482 593
497 108 733
343 352 -690
591 188 692
752 546 387
716 139 443
226 397 -25
769 780 500
900 715 155
380 460 12
382 153 754
722 701 850
732 809 125
426 331 251
692 320 -675
220 859 227
755 233 -21
503 778 220
280 604 772
674 25 -769
665 112 -259
344 147 636
583 463 765
770 210 552
663 463 0
865 128 146
878 813 605
716 139 52
57 496 -853
96 440 -40
629 737 -997
74 187 793
641 95 578
262 309 -556
658 690 -80
419 194 -688
16 884 718
85 654 -992
744 762 -221
643 672 -858
153 594 392
135 329 718
872 537 310
875 288 276
671 391 -725
769 255 386
140 372 860
319 45 -393
299 755 458
8 567 -683
110 35 312
567 287 919
247 618 -708
38 503 155
503 494 572
597 85 4
366 567 -808
157 653 -912
172 434 -905
56 254 -13
310 300 -659
579 762 565
604 33 -390
376 890 409
260 799 644
142 120 933
394 541 -935
504 798 -853
344 789 -778
461 494 512
495 474 530
756 208 336
228 206 456
887 497 -650
544 648 -732
814 635 -74
313 534 743
720 790 395
742 537 831
845 503 377
870 775 -691
150 45 942
508 127 -799
487 568 485
564 696 20
351 683 -933
387 72 -852
612 492 -82
216 88 -921
244 261 -523
762 744 78
484 732 -712
524 64 54
125 361 257
336 17 392
278 457 725
433 672 500
656 202 -172
271 527 355
379 461 -724
59 581 813
499 801 34
396 374 299
294 867 232
184 168 -661
113 547 -570
738 597 382
284 60 -524
529 371 366
712 764 -539
886 41 -495
784 76 665
588 43 -114
391 9 -181
842 529 -563
673 384 704
49 444 161
772 355 771
497 557 -746
131 287 -713
154 554 963
216 389 785
997 804
984 193 786
771 968 -495
460 391 -326
81 668 -230
40 182 -636
290 264 -387
615 988 227
745 952 -841
867 284 935
987 116 446
19 695 -522
776 853 -619
830 148 -723
714 688 -70
203 304 -251
15 175 352
967 314 902
471 817 740
893 756 102
343 333 396
437 250 -234
171 494 -274
402 938 -15
968 399 -345
454 868 538
776 903 -824
644 793 185
167 233 140
320 617 269
306 602 -488
112 399 356
868 788 566
360 793 -184
524 231 -780
647 987 313
225 924 -545
560 987 269
432 409 957
165 61 674
884 230 -101
328 32 -660
591 741 -361
351 633 128
906 751 -178
850 354 22
528 253 155
716 235 408
303 797 786
260 352 377
793 532 290
373 957 192
774 394 639
75 26 28
931 597 -25
422 962 315
327 842 908
500 238 886
752 217 507
802 392 -169
292 827 -480
380 816 -344
423 175 -976
199 500 -633
56 121 958
79 623 -914
949 136 319
350 604 -846
543 904 216
24 940 822
599 527 -636
917 72 722
107 639 -401
126 860 -318
362 647 -924
236 148 -777
824 875 -691
902 724 792
877 694 818
344 796 -996
444 610 446
272 130 825
335 26 891
867 390 188
432 203 -849
323 758 498
157 546 -821
383 45 998
669 373 1000
435 167 474
582 308 -74
516 217 -539
750 888 119
347 519 -728
570 145 -740
660 598 -888
10 914 164
284 782 -62
307 597 -286
135 788 -468
259 956 695
13 805 -720
781 769 -803
464 505 548
348 813 490
495 971 -372
598 544 820
218 742 -21
713 141 86
481 864 -461
54 750 -204
299 775 275
179 536 -697
721 707 442
944 339 -680
956 854 -16
849 255 803
482 835 -152
151 251 -212
349 136 192
273 156 868
261 260 -638
148 87 693
62 254 -619
292 971 -454
421 799 -675
710 455 -655
210 99 -631
354 459 237
643 964 443
666 148 891
942 860 -539
319 715 -55
151 449 -64
994 363 -541
788 266 -552
914 578 -521
917 875 -728
167 952 -421
164 339 199
776 157 -12
166 287 -871
23 208 -229
755 123 -276
157 46 -719
546 218 -487
261 486 -463
195 297 56
430 388 -559
369 237 574
231 654 194
152 277 51
558 880 475
859 726 541
850 712 388
657 760 906
238 891 199
238 398 227
400 68 -704
609 367 657
322 962 -460
867 858 -426
783 766 401
148 580 103
28 291 777
326 86 -298
113 511 -348
53 828 516
954 500 349
14 654 136
206 674 -722
399 905 -989
93 611 -282
524 26 -354
983 174 -944
115 336 999
207 818 -91
560 647 -250
316 758 519
504 382 -166
513 913 -468
280 854 -199
626 502 -565
851 352 -24
717 635 -533
546 84 -434
320 84 374
487 698 -651
649 618 349
663 125 -672
463 69 729
563 167 814
258 602 -751
206 63 -859
99 963 -810
893 217 -778
987 835 824
553 915 -416
29 707 -973
611 546 -394
586 187 87
267 27 136
396 996 -494
215 63 248
47 890 532
856 533 722
527 951 -189
657 394 -956
989 502 -966
753 825 -750
284 405 831
62 82 -223
701 245 710
226 776 500
846 43 -61
130 261 817
904 766 141
176 827 73
354 950 -821
484 649 826
232 465 784
354 929 805
634 692 -689
734 429 -245
63 263 -913
642 685 279
656 352 791
769 414 -645
276 80 886
909 750 -641
595 278 272
887 979 -471
214 124 -706
538 567 448
517 910 -307
132 696 538
703 851 320
345 6 -988
573 566 -398
938 507 -111
915 274 646
80 629 -191
248 840 -866
867 150 -123
348 496 -447
695 828 527
993 838 449
953 926 167
153 477 -401
947 628 -515
860 720 699
264 141 496
530 933 725
776 746 -960
746 164 417
574 541 -336
642 286 236
468 514 -76
992 270 346
174 913 -92
476 169 -279
173 416 791
490 474 124
939 312 -82
790 940 -670
280 415 472
874 158 -998
188 222 563
774 961 -374
310 5 -659
190 581 -212
665 660 -313
545 177 -634
330 600 117
932 805 706
308 668 -418
750 206 640
565 791 927
752 286 -94
973 744 -38
246 546 -956
69 74 643
746 688 -237
621 454 604
189 839 174
387 580 -524
166 243 -407
729 946 639
432 458 -966
579 587 219
434 13 -213
422 286 484
296 190 816
983 261 -853
614 505 -813
961 969 41
380 992 916
545 554 -284
307 363 -64
456 704 896
437 296 -960
786 256 -735
907 815 -691
446 838 960
427 880 -495
621 59 399
956 438 442
530 87 -858
183 618 691
633 429 -508
311 698 -991
864 486 -861
59 975 569
739 79 -892
802 286 66
341 555 292
606 942 825
446 83 688
315 125 -396
362 180 180
308 548 659
507 679 -50
374 57 342
300 406 -389
931 243 -664
206 878 -117
370 248 -302
255 939 19
10 765 -849
686 592 -304
196 878 -892
603 785 -579
830 373 -621
403 705 537
278 905 929
425 783 211
868 970 720
571 339 -419
912 748 849
765 892 -292
237 951 -83
115 14 303
505 595 -553
531 697 260
551 160 -507
909 440 -543
501 60 747
433 304 770
522 200 -222
276 907 -310
862 214 141
458 412 -512
812 606 -31
417 37 -120
232 738 -595
116 358 -896
526 704 -447
253 864 488
2 852 434
244 851 -410
749 98 219
327 194 768
586 430 509
499 26 598
516 349 -391
442 922 371
451 390 73
529 245 475
506 471 -332
440 886 732
528 994 832
845 93 455
653 407 -141
997 900 793
782 82 895
325 720 294
438 232 -257
714 615 563
652 48 -655
542 924 -580
645 898 569
163 510 -612
844 523 118
815 701 985
416 696 -461
441 942 646
531 924 -380
730 7 -126
375 55 -184
728 212 771
88 946 -113
936 835 222
666 612 908
359 225 254
695 555 44
878 785 210
947 707 740
96 458 754
841 46 -842
694 939 -977
972 604 -940
977 500 -983
481 383 326
871 548 -153
487 242 -982
960 402 418
108 836 887
978 144 -542
615 243 458
178 802 -536
928 988 409
834 518 762
855 71 -638
14 294 356
759 733 369
51 835 52
683 329 -148
600 210 686
47 360 -412
661 170 -457
304 320 -882
289 130 2
397 193 -430
133 153 -688
477 657 -585
918 567 -756
670 393 -960
262 222 -14
905 964 894
194 678 -214
481 310 590
950 545 42
39 954 881
992 867 -28
696 426 762
463 375 -727
904 704 -366
159 224 800
850 76 8
847 428 536
679 957 -968
806 609 -626
225 260 742
256 867 807
887 520 -65
17 371 -971
347 750 301
431 327 918
243 874 239
621 336 434
370 7 89
76 415 969
949 396 -858
25 468 -11
638 230 -343
796 410 792
814 356 810
991 659 -885
627 664 971
713 411 269
707 986 -821
861 990 943
978 394 -210
516 420 -549
385 62 -961
471 833 905
121 853 779
424 856 -789
644 146 -940
877 664 258
307 54 -316
320 810 125
78 83 378
972 261 -585
21 574 691
418 709 904
902 917 -361
848 58 -47
966 171 695
699 763 399
952 939 -908
293 515 -677
348 100 -580
433 260 -568
502 492 286
417 598 139
43 225 75
334 973 -49
679 552 947
619 532 355
147 328 -568
897 154 964
812 852 997
953 76 -30
919 509 556
858 749 -857
849 324 -923
922 62 448
834 797 -292
731 678 235
338 583 -430
107 955 -78
189 721 -777
88 842 -568
62 923 -701
23 919 635
801 44 -651
160 232 975
789 38 -660
725 563 -238
217 560 675
60 685 904
638 202 -600
893 39 956
996 214 392
683 646 -611
635 360 366
792 693 -431
849 771 -405
322 780 -569
594 94 212
126 19 967
700 331 -205
175 864 -184
243 817 332
116 969 957
567 441 187
848 119 995
299 434 458
981 537 211
65 708 740
563 625 -722
184 992 464
932 483 171
193 432 -559
793 116 -428
661 511 -914
802 252 580
118 402 -191
172 682 -670
172 385 569
344 746 -762
342 877 -939
212 576 -325
366 86 142
423 3 607
725 507 66
392 765 658
545 10 -584
218 994 -371
595 270 625
538 367 -386
983 638 -490
405 484 -208
602 840 -508
231 693 482
719 975 -364
493 270 -924
359 564 664
875 740 603
637 724 854
419 242 609
694 373 100
710 397 967
319 579 -803
93 285 746
34 607 148
599 127 740
372 751 -776
515 135 -196
216 966 338
930 245 500
918 463 231
255 698 211
420 924 -379
667 988 490
113 457 246
310 798 -851
385 671 -986
204 826 169
132 536 488
32 173 -395
344 554 -863
441 266 -841
959 297 374
288 158 -431
331 95 139
490 661 -229
23 296 -821
978 906 -267
639 484 512
92 696 -345
708 201 887
185 744 -109
424 447 958
518 15 83
594 736 -669
641 498 -51
553 209 808
959 724 -672
928 424 433
526 306 -996
790 685 329
608 322 490
555 886 -582
108 673 -123
883 318 -525
107 459 -106
263 916 477
838 306 -629
948 209 261
38 350 -818
743 766 454
451 807 494
679 951 539
345 131 -138
626 687 71
161 245 -562
762 41 -604
599 421 532
872 758 -445
244 451 -801
458 836 -767
703 858 528
321 641 -243
731 285 607
320 54 -433
661 804 29
137 879 763
470 742 567
95 333 -963
256 749 -411
883 633 596
482 362 311
182 89 -560
485 488 -74
297 469 205
381 996 554
589 275 773
466 838 651
81 103 698
644 958 326
88 879 -382
442 304 -204
875 559 -981
526 384 770
356 334 -203
699 894 -200
262 696 484
49 524 -905
108 658 781
800 1 -824
98 261 481
729 642 -391
890 496 118
994 593 911
384 292 931
1 45 398
524 802 -826
753 863 -129
400 485 -99
497 420 -239
517 911 366
297 844 470
761 436 -224
598 583 -137
569 732 183
285 722 -304
210 134 -64
900 664 517
31 977 -529
608 470 974
413 299 997
486 871 65
536 922 -5
497 563 784
854 275 550
669 281 -511
822 423 -675
561 123 -128
455 584 717
640 373 470
465 879 -228
114 619 639
25 282 -942
134 769 -407
101 115 -676
924 20 467
120 526 159
767 51 82
483 326 465
902 177 569
515 164 821
346 348 -38
600 832 -510
562 758 371
534 567 599
297 50 -990
119 155 -85
155 704 -782
158 295 924
909 729 136
506 290 -281
479 135 399
921 525 -47
483 410 153
638 36 -300
951 899 -378
458 943 577
503 109 -913
291 940 -229
842 896 953
621 55 -241
391 552 907
43 415 -301
716 722 470
97 767 352
582 399 -34
731 813 -448
192 303 -896
973 952 6
717 404 -386
980 735 -591
309 377 548
156 706 -630
353 285 921
132 801 858
230 384 -611
336 124 -730
404 742 771
743 397 -644
116 673 590
687 488 -659
853 160 73
728 116 568
909 594 949
825 263 -892
597 871 -479
517 607 88
952 893 504
592 444 -90
737 907 -907
665 37 -830
196 461 -500
121 523 -123
996 5 -553
972 510 -780
799 918 398
871 230 -123
427 872 -538
468 692 -350
522 226 -611
794 767 -198
86 887 182
366 59 -722
350 976 -868
279 343 498
477 220 688
60 977 933
302 594 -801
478 327 106
732 380 -925
660 698 -852
214 251 573
394 272 545
221 525 -671
464 922 894
966 431 -844
273 154 632
288 724 436
82 443 -346
104 928 -385
638 713 462
288 706 40
332 57 519
507 474 -807
426 843 849
544 481 481
469 995 67
776 496 -120
526 601 276
310 872 731
290 538 -655
49 701 -926
189 624 -864
214 286 -794
351 412 164
367 676 538
929 157 -444
43 319 -974
866 882 -840
638 88 202
435 135 238
943 977 -844
762 275 -592
330 814 757
318 938 727
387 111 659
100 165 -355
885 230 84
105 636 197
702 769 -725
418 868 110
684 284 -489
758 816 514
926 928
447 114 -762
259 858 960
290 588 494
24 466 947
163 613 -502
71 639 433
307 744 118
545 378 147
9 249 1
397 742 -932
468 724 116
368 417 890
282 722 787
80 832 -206
573 324 470
618 473 -362
749 716 898
835 826 648
625 667 -72
536 711 -923
828 105 -811
767 191 -814
212 306 -218
376 580 2
919 348 -696
79 613 -560
396 73 724
746 324 982
777 622 -993
457 446 -74
66 705 216
591 217 179
418 186 -38
201 221 -573
410 552 500
509 917 -781
405 137 -148
711 534 569
272 676 221
169 44 590
589 678 -907
157 29 140
803 563 -79
597 335 -78
789 78 -828
724 265 -433
407 541 849
40 134 -373
523 666 -7
450 864 -316
673 735 924
292 672 150
267 343 583
162 362 -187
870 412 -623
665 146 -535
125 247 -441
441 311 -226
80 326 433
117 357 -517
704 634 -288
195 338 157
308 811 632
165 794 -636
442 684 -183
424 334 -406
786 583 -874
711 75 672
573 100 694
125 667 -864
706 280 863
808 559 -520
750 857 775
501 460 651
380 246 574
911 470 -865
351 605 -110
630 403 -972
414 233 921
474 205 27
161 406 750
874 896 252
266 497 -93
533 907 418
308 357 -443
617 68 203
711 203 -351
478 845 -317
108 645 993
893 806 797
164 206 346
127 489 245
363 405 -40
159 330 666
549 564 -647
126 554 -507
134 37 407
571 213 -5
12 545 651
373 451 685
697 123 587
441 96 -221
454 593 466
373 714 -456
589 338 693
760 575 -562
154 310 872
546 207 94
641 550 -639
573 785 648
43 187 83
129 284 -609
468 226 -864
693 671 54
721 497 -207
249 766 -673
894 222 237
270 7 68
320 688 -208
575 7 338
455 178 596
195 188 954
574 869 115
373 427 -455
595 280 -111
148 55 -14
29 810 -333
865 204 936
426 555 -583
411 166 -328
134 760 -260
86 350 679
755 424 807
672 97 847
913 584 510
675 803 -848
418 707 -681
181 249 377
655 534 -640
336 270 962
436 617 -784
306 316 992
432 256 -153
571 316 -141
38 329 935
261 602 -476
901 150 -426
440 308 282
92 450 -947
771 253 -546
796 900 -211
786 556 -364
598 799 -825
307 798 -431
701 450 711
420 39 368
690 182 781
567 151 -791
627 276 275
277 633 615
464 694 -100
459 143 349
425 502 603
7 233 357
617 851 -526
707 452 262
484 180 662
769 777 -287
774 139 607
30 645 138
440 842 -550
919 250 592
135 902 567
810 51 -382
243 343 -216
467 887 -194
177 99 -139
549 889 925
214 879 835
263 772 -94
169 648 939
21 913 778
742 726 966
396 501 -735
551 697 -381
153 520 -939
713 220 -32
104 17 883
507 187 -741
513 598 196
142 489 -667
877 415 -140
861 173 419
679 433 787
249 285 869
265 650 284
556 879 827
28 375 653
9 590 530
879 234 914
101 448 549
145 722 -510
620 794 488
831 504 -285
90 654 -589
262 470 82
329 790 -930
581 678 551
844 178 -69
353 267 -198
635 33 -408
638 120 111
733 507 -850
552 547 -560
524 586 709
638 73 445
837 809 -88
201 240 225
879 290 -937
880 206 269
146 159 -142
360 82 -556
736 364 492
304 547 116
408 240 -150
745 923 443
389 639 -556
211 94 63
363 512 581
318 31 323
803 12 552
67 47 -358
825 786 -758
72 867 -670
217 287 357
655 902 65
528 743 854
179 630 -119
334 859 -107
56 246 263
176 624 -357
770 640 436
891 394 -637
174 641 -454
715 213 653
28 351 -209
81 527 -185
536 749 161
568 422 464
379 93 -449
416 559 -347
656 297 106
305 610 -119
403 917 -280
128 145 -82
726 884 528
536 600 -20
837 640 24
854 264 -767
778 856 -431
408 651 64
890 60 -584
301 750 -440
118 85 771
581 783 -313
199 675 378
600 13 14
261 695 -86
743 343 74
394 631 -79
10 512 -259
290 651 -645
31 689 -818
639 185 217
877 675 612
128 691 -112
621 453 -40
173 554 -468
736 35 -507
669 661 255
170 850 -674
356 731 26
819 282 631
370 371 110
251 48 -312
340 540 848
154 382 756
874 870 661
878 893 -774
836 35 -659
833 887 -492
36 777 530
84 714 -815
516 861 1
55 477 -859
607 501 -706
360 539 748
511 738 -446
832 71 -756
770 263 113
362 283 -388
127 464 -493
407 675 563
137 395 -851
167 852 -64
875 204 -510
510 92 1000
286 16 1
703 637 -855
536 535 490
205 925 921
209 836 -498
635 95 -130
374 383 429
434 713 -666
914 420 -34
507 306 -913
721 565 197
831 59 -192
450 379 -560
188 723 -219
112 106 -285
562 454 798
751 643 -334
680 376 169
821 443 -56
712 510 -345
217 435 974
88 898 -470
754 613 -726
437 724 -11
857 884 -754
589 419 559
422 692 -850
243 787 -821
345 587 -8
628 454 -393
784 810 696
906 52 257
644 130 -453
603 445 -391
250 563 53
639 717 -349
880 305 -155
851 777 101
437 512 159
13 477 109
681 360 -39
641 600 584
183 279 616
10 887 -696
600 749 257
690 69 -57
124 253 194
229 912 111
392 204 667
96 763 -635
83 805 -334
263 703 392
776 618 -520
599 664 402
308 57 -927
330 106 879
570 393 -404
256 323 -13
885 723 493
168 46 264
922 562 -727
405 353 141
688 379 724
811 425 834
398 490 -893
664 256 36
403 491 446
188 97 -193
831 800 359
501 637 -539
390 673 -925
569 12 192
411 704 35
220 19 -602
128 135 777
649 250 829
238 361 -58
647 375 896
74 717 742
279 812 174
683 728 -603
688 576 -294
573 675 -278
309 684 665
18 381 -764
739 202 -978
59 871 -785
372 789 -23
44 820 -622
246 162 395
911 801 -64
254 349 -911
169 397 -200
685 547 41
628 133 160
864 207 -166
511 100 -861
403 102 -148
69 526 -256
661 17 -934
516 154 399
564 541 415
528 187 769
716 36 -840
171 873 -817
320 207 -975
399 113 858
232 340 -30
712 181 956
690 266 -779
204 774 -307
613 630 -67
578 247 -766
116 430 -999
574 473 297
923 792 545
248 539 375
274 98 871
147 121 -508
302 839 434
209 706 -34
95 659 117
200 208 532
365 455 137
393 726 -504
475 530 745
635 370 779
347 733 389
199 406 -729
466 737 -373
158 403 -887
711 124 672
327 301 184
544 522 319
